gene_symbol	chromosome_name
ACOT4	14
ADAM6	14
ADCY4	14
AKT1	14
BCL11B	14
BMP4	14
BRF1	14
C14orf180	14
C14orf2	14
CCNB1IP1	14
CDC42BPB	14
CDCA4	14
CDKN3	14
CGRRF1	14
CHGA	14
CHURC1	14
CKB	14
CMTM5	14
COQ6	14
DCAF11	14
DHRS4	14
DHRS4L2	14
DIO2	14
DIO3	14
DLGAP5	14
DNAL1	14
EVL	14
EXOC5	14
FAM161B	14
FAM179B	14
FAM71D	14
FLVCR2	14
GPR65	14
GPX2	14
HEATR5A	14
HNRNPC	14
INF2	14
KIAA0125	14
KIAA0586	14
KLHDC1	14
KLHDC2	14
KLHL28	14
LGMN	14
LTB4R	14
LTB4R2	14
MAP4K5	14
MIPOL1	14
MYH7	14
NDRG2	14
NEDD8	14
NEK9	14
NFATC4	14
NOVA1	14
PACS2	14
PNP	14
POLE2	14
PPM1A	14
PRPF39	14
PTGDR	14
PTGR2	14
RALGAPA1	14
RBM25	14
RPS29	14
SAMD4A	14
SERPINA11	14
SERPINA6	14
SIX4	14
SLC7A7	14
SYNJ2BP	14
TCL1A	14
TGM1	14
TMED8	14
TMEM63C	14
TXNDC16	14
UBR7	14
WDHD1	14
WDR25	14
WDR89	14
XRCC3	14
ADAM10	15
ALDH1A2	15
ANKDD1A	15
AP3S2	15
APBA2	15
AQP9	15
B2M	15
BBS4	15
BCL2A1	15
BNC1	15
CASC5	15
CCNDBP1	15
CSK	15
CSNK1G1	15
CTDSPL2	15
CYP19A1	15
DAPK2	15
EDC3	15
FAM103A1	15
FEM1B	15
FSIP1	15
FURIN	15
GABPB1	15
GCOM1	15
GOLGA6L10	15
HAPLN3	15
IDH3A	15
IGDCC4	15
ISG20	15
IVD	15
KIAA0101	15
LCMT2	15
LEO1	15
LRRK1	15
MAN2A2	15
MAP2K5	15
MPI	15
MTMR10	15
MYO9A	15
NEIL1	15
NTRK3	15
OCA2	15
PARP6	15
PDIA3	15
PLCB2	15
PLEKHO2	15
PML	15
PSTPIP1	15
PTPN9	15
RAB27A	15
RFX7	15
RGMA	15
RORA	15
RPLP1	15
RTF1	15
SEMA6D	15
SERF2	15
SLC24A1	15
SLC27A2	15
SLCO3A1	15
SNRPA1	15
SORD	15
SYNM	15
TLE3	15
TLN2	15
TRIM69	15
TRPM7	15
TTBK2	15
USP8	15
WASH3P	15
WDR76	15
WDR93	15
WHAMM	15
ZWILCH	15
ABCC11	16
ABCC12	16
ABCC6	16
ADAMTS18	16
AMDHD2	16
APRT	16
C16orf45	16
C16orf59	16
CBFB	16
CCL22	16
CCNF	16
CD19	16
CD2BP2	16
CENPT	16
CHMP1A	16
CIITA	16
COG4	16
CORO7	16
COX4I1	16
CREBBP	16
CRYM	16
CTU2	16
DPEP2	16
E4F1	16
EDC4	16
EEF2K	16
FAM173A	16
FAM195A	16
FAM96B	16
FBRS	16
FBXL19	16
FUK	16
GFER	16
GPRC5B	16
GPT2	16
HAGH	16
HBA1	16
HBA2	16
HP	16
IFT140	16
IGSF6	16
IL21R	16
IL32	16
IL34	16
INO80E	16
IRX6	16
ITGAL	16
KARS	16
KATNB1	16
KIAA0895L	16
KIFC3	16
LAT	16
MLST8	16
MLYCD	16
MMP15	16
MRPL28	16
MRPS34	16
NAE1	16
NDUFAB1	16
NHLRC4	16
NIP7	16
NLRC5	16
NME3	16
NME4	16
NOB1	16
NUDT21	16
NUTF2	16
ORAI3	16
PAPD5	16
PKD1L2	16
PKMYT1	16
PRKCB	16
PRR14	16
PSMD7	16
RAB26	16
RAB40C	16
RABEP2	16
RHBDL1	16
RHOT2	16
ROGDI	16
RPL13	16
RPS15A	16
RPS2	16
SETD1A	16
SHCBP1	16
SMPD3	16
SNAI3	16
SNTB2	16
SNX20	16
SOCS1	16
SPATA2L	16
STX1B	16
STX4	16
TAF1C	16
TAOK2	16
TAT	16
TBL3	16
TCEB2	16
THUMPD1	16
TPSAB1	16
TXNL4B	16
UBE2MP1	16
VPS4A	16
ZNF205	16
ZNF267	16
ZNF276	16
ZNF469	16
ZNF48	16
ZNF598	16
ZNF688	16
ZNF768	16
ABCA10	17
ABCA9	17
ABI3	17
ACAP1	17
ALDOC	17
ANAPC11	17
AP2B1	17
APPBP2	17
ARSG	17
ATP1B2	17
BECN1	17
BPTF	17
BRIP1	17
C17orf97	17
CACNA1G	17
CASC3	17
CBX2	17
CCDC40	17
CCL13	17
CCL14	17
CCL2	17
CCL5	17
CCL8	17
CD300LB	17
CD68	17
CD7	17
CD79B	17
CDK12	17
CDK5RAP3	17
CLEC10A	17
COASY	17
CRK	17
CXCL16	17
CYB5D1	17
CYTH1	17
DDX5	17
DHRS11	17
DHX58	17
DLX3	17
DNAH2	17
EIF4A3	17
EME1	17
ERAL1	17
EVI2B	17
FAM134C	17
FOXK2	17
FOXO3B	17
GDPD1	17
GHDC	17
GNGT2	17
GOSR1	17
GP1BA	17
GPS1	17
GRAP	17
HAP1	17
HELZ	17
HEXDC	17
HGS	17
HIGD1B	17
HOXB2	17
HOXB3	17
HOXB4	17
HSD17B1	17
ICT1	17
IFI35	17
IGFBP4	17
INTS2	17
KCNJ16	17
KIF19	17
KRT16	17
KRT222	17
LASP1	17
LGALS9	17
LIMD2	17
LRRC37A3	17
LRRC45	17
MAPT	17
MED1	17
MED13	17
MED24	17
MEIS3P1	17
MINK1	17
MPRIP	17
MRPL10	17
MRPL12	17
MRPL45	17
MXRA7	17
MYOCD	17
NAT9	17
NBR1	17
NEURL4	17
NF1	17
NFE2L1	17
NLGN2	17
NLRP1	17
NME1	17
NME2	17
NPLOC4	17
NUFIP2	17
NUP85	17
PDK2	17
PFN1	17
PGAP3	17
PGS1	17
PIGS	17
PIGW	17
PIK3R5	17
PIP4K2B	17
PNPO	17
PRPSAP2	17
PSMD3	17
RAB40B	17
RABEP1	17
RAD51C	17
RARA	17
RASL10B	17
RECQL5	17
RPL38	17
RPS6KB1	17
RUNDC1	17
SCARF1	17
SERPINF2	17
SHMT1	17
SLC16A5	17
SLC26A11	17
SLC38A10	17
SLFN12L	17
SNF8	17
SPHK1	17
SSH2	17
ST6GALNAC2	17
STAT5A	17
STAT5B	17
SUMO2	17
SUPT6H	17
TAOK1	17
TBX21	17
TK1	17
TMC8	17
TMEM101	17
TMEM199	17
TMEM220	17
TMEM97	17
TNFAIP1	17
TRIM65	17
TSEN54	17
TUBG2	17
TUSC5	17
UBE2O	17
UBE2Z	17
UTP18	17
VAMP2	17
VPS25	17
WIPF2	17
WNK4	17
WNT3	17
WSB1	17
XYLT2	17
YBX2	17
ZBTB4	17
ALPK2	18
APCDD1	18
ASXL3	18
BCL2	18
CCDC68	18
CD226	18
CDH19	18
CXXC1	18
DSC3	18
DSG3	18
ELP2	18
EMILIN2	18
EPB41L3	18
FBXO15	18
GATA6	18
GNAL	18
HDHD2	18
KATNAL2	18
KIAA1468	18
L3MBTL4	18
LIPG	18
MBD1	18
MBP	18
MIB1	18
NDC80	18
NFATC1	18
POLI	18
RNF125	18
RPL17	18
RTTN	18
SNRPD1	18
SOCS6	18
SS18	18
TAF4B	18
TGIF1	18
TNFRSF11A	18
TYMS	18
YES1	18
ADCK4	19
AKAP8L	19
AKT2	19
ANGPTL4	19
ANKLE1	19
ANKRD24	19
AP2A1	19
APBA3	19
ARMC6	19
ASF1B	19
ATP5D	19
BCAM	19
BCAT2	19
C19orf24	19
C5AR1	19
CC2D1A	19
CCDC159	19
CCDC9	19
CCNE1	19
CD209	19
CD33	19
CD79A	19
CDC34	19
CDC37	19
CDC42EP5	19
CFD	19
CHERP	19
CHMP2A	19
CIC	19
CIRBP	19
COPE	19
CRLF1	19
CYP2S1	19
CYTH2	19
DCAF15	19
DDX49	19
DOCK6	19
DOHH	19
DUS3L	19
EBI3	19
EIF3G	19
ELAVL1	19
EPN1	19
ERF	19
ETFB	19
EVI5L	19
EXOSC5	19
FBXO27	19
FDX1L	19
FLT3LG	19
FOSB	19
FPR3	19
FSTL3	19
FZR1	19
GADD45GIP1	19
GIPC1	19
GIPR	19
GLTSCR2	19
GMIP	19
GNA15	19
GTF2F1	19
GZMM	19
HCST	19
HMG20B	19
HMHA1	19
HSPBP1	19
ICAM3	19
IFI30	19
IL12RB1	19
IL4I1	19
IRF2BP1	19
IRF3	19
ISOC2	19
ISYNA1	19
JOSD2	19
JUND	19
KANK3	19
KDM4B	19
KEAP1	19
KLF16	19
KLK11	19
KLK5	19
KLK7	19
KRI1	19
LILRA4	19
LILRA5	19
LILRA6	19
LILRB1	19
LILRB2	19
LILRB3	19
LILRB5	19
LONP1	19
LRP3	19
LRRC25	19
LTBP4	19
LYL1	19
MAP4K1	19
MATK	19
MBD3	19
MBOAT7	19
MED16	19
MEIS3	19
MRPL4	19
MUM1	19
MYO1F	19
MZF1	19
NAPSB	19
NDUFA13	19
NDUFB7	19
NDUFS7	19
NFKBIB	19
NKG7	19
NLRP5	19
NUCB1	19
OSCAR	19
PAF1	19
PALM	19
PCSK4	19
PGPEP1	19
PIN1	19
PLEKHF1	19
PLIN4	19
PNKP	19
PNMAL2	19
POLD1	19
POLR2E	19
POLRMT	19
POU2F2	19
PPAN	19
PPP1R15A	19
PRAM1	19
PRKCSH	19
PRPF31	19
PRR12	19
PSMC4	19
PSMD8	19
PTOV1	19
PTPRS	19
QTRT1	19
RAB11B	19
RAD23A	19
RASGRP4	19
RDH13	19
REEP6	19
RELB	19
REXO1	19
RNASEH2A	19
RPL13A	19
RPL36	19
RPS15	19
RPS16	19
RPS19	19
RPS5	19
RPS9	19
RPSAP58	19
RUVBL2	19
S1PR4	19
SAFB	19
SCAF1	19
SGTA	19
SIGLEC10	19
SIGLEC7	19
SIGLEC9	19
SIRT6	19
SLC27A1	19
SNRNP70	19
SNRPA	19
SNRPD2	19
SPHK2	19
SPPL2B	19
STK11	19
SUPT5H	19
SYMPK	19
TCF3	19
TFPT	19
TIMM44	19
TMEM143	19
TNFSF9	19
TOMM40	19
TRIP10	19
TYK2	19
TYROBP	19
U2AF2	19
UBL5	19
UHRF1	19
UQCR11	19
USF2	19
USHBP1	19
WTIP	19
XAB2	19
YIPF2	19
ZFP14	19
ZFP36	19
ZNF132	19
ZNF14	19
ZNF223	19
ZNF254	19
ZNF260	19
ZNF28	19
ZNF324	19
ZNF324B	19
ZNF329	19
ZNF43	19
ZNF430	19
ZNF44	19
ZNF440	19
ZNF444	19
ZNF446	19
ZNF468	19
ZNF486	19
ZNF493	19
ZNF529	19
ZNF548	19
ZNF564	19
ZNF613	19
ZNF615	19
ZNF625	19
ZNF653	19
ZNF671	19
ZNF701	19
ZNF761	19
ZNF766	19
ZNF772	19
ZNF787	19
ZNF829	19
ZNF83	19
ZNF841	19
ADRM1	20
AHCY	20
ARFGAP1	20
ARFGEF2	20
ATP9A	20
BCAS1	20
BPI	20
BTBD3	20
CHGB	20
CSE1L	20
CST7	20
CST9	20
DSN1	20
DTD1	20
EIF2S2	20
EIF6	20
EPB41L1	20
FITM2	20
HCK	20
JPH2	20
KCNB1	20
LIME1	20
LSM14B	20
MAFB	20
MYBL2	20
NECAB3	20
NINL	20
NNAT	20
PCK1	20
PCNA	20
PI3	20
PLTP	20
PMEPA1	20
PREX1	20
PRNP	20
RAE1	20
RASSF2	20
RBM12	20
REM1	20
RPS21	20
SAMHD1	20
SCAND1	20
SGK2	20
SIGLEC1	20
SIRPB1	20
SIRPB2	20
SIRPG	20
SLA2	20
SLC13A3	20
SLC2A10	20
SLC2A4RG	20
SLCO4A1	20
SNAP25	20
SOX12	20
SPAG4	20
SS18L1	20
TBC1D20	20
TMEM189	20
TOX2	20
TRMT6	20
TRPC4AP	20
ZGPAT	20
ZNF133	20
ZNF334	20
ZNF512B	20
ZNF831	20
ADARB1	21
ATP5O	21
CBR1	21
ETS2	21
HUNK	21
ITGB2	21
KCNE1	21
PDE9A	21
PDXK	21
PFKL	21
RRP1	21
S100B	21
SOD1	21
SON	21
TFF1	21
TFF3	21
UBASH3A	21
ACO2	22
ADSL	22
APOBEC3A	22
APOBEC3C	22
APOBEC3D	22
APOBEC3G	22
APOL2	22
ARVCF	22
ASCC2	22
BID	22
CABIN1	22
CDC42EP1	22
CECR1	22
CHKB-CPT1B	22
CLTCL1	22
CPT1B	22
CRELD2	22
CSF2RB	22
DERL3	22
DGCR2	22
DNAL4	22
EIF3D	22
GGA1	22
GGTLC2	22
GNB1L	22
GRAP2	22
HIRA	22
IL2RB	22
JOSD1	22
KLHDC7B	22
LGALS2	22
LIF	22
LMF2	22
MAPK8IP2	22
MEI1	22
MFNG	22
MGAT3	22
NCF4	22
NFAM1	22
NOL12	22
PICK1	22
PISD	22
PITPNB	22
PMM1	22
POLR2F	22
POM121L9P	22
PPM1F	22
RAC2	22
RANGAP1	22
RASD2	22
RFPL1S	22
SAMM50	22
SF3A1	22
SH3BP1	22
SLC25A1	22
SLC25A18	22
SNRPD3	22
ST13	22
TAB1	22
TMPRSS6	22
TOP3B	22
TRABD	22
TRMT2A	22
TXNRD2	22
UBE2L3	22
UQCR10	22
USP18	22
YWHAH	22
ABCD1	0
ACE2	0
ARHGAP4	0
ATP11C	0
ATRX	0
AVPR2	0
BCAP31	0
BMX	0
BRCC3	0
BRWD3	0
BTK	0
CD40LG	0
CDKL5	0
CDR1	0
CENPI	0
CFP	0
CHST7	0
CLCN5	0
CLDN2	0
CLIC2	0
COX7B	0
CSF2RA	0
CXCR3	0
CXorf40A	0
DMD	0
ERCC6L	0
FAM122B	0
FAM3A	0
FAM50A	0
FANCB	0
FGF13	0
FIGF	0
FOXP3	0
GABRE	0
GK	0
GLUD2	0
GPKOW	0
GPR174	0
GRIA3	0
GRIPAP1	0
GRPR	0
HNRNPH2	0
HS6ST2	0
IL13RA1	0
IL2RG	0
LAS1L	0
MAGT1	0
MAP7D2	0
MID1	0
MMGT1	0
MORC4	0
NAA10	0
NDUFA1	0
NLGN3	0
NONO	0
NRK	0
OGT	0
P2RY10	0
P2RY8	0
PABPC5	0
PAK3	0
PCYT1B	0
PDHA1	0
PGK1	0
PHF6	0
PIN4	0
PJA1	0
PNMA3	0
PNPLA4	0
PQBP1	0
PRDX4	0
RAI2	0
RBM10	0
RBM41	0
RENBP	0
RPS4X	0
SLC6A8	0
SPRY3	0
STS	0
TAF1	0
TCEAL1	0
TCEAL3	0
THOC2	0
TIMM8A	0
TLR7	0
TLR8	0
TMEM35	0
TSPYL2	0
UTP14A	0
VGLL1	0
VSIG4	0
XIST	0
YIPF6	0
ZBTB33	0
ZCCHC18	0
DDX3Y	23
KDM5D	23
A2MP1	12
A4GALT	22
AADAC	3
AADACL2	3
AADACL2-AS1	3
AADACP1	3
AADAT	4
AAMP	2
AARSP1	4
AASDH	4
AASDHPPT	11
AATBC	21
AATF	17
AATK	17
ABCA11P	4
ABCA17P	16
ABCA7	19
ABCB10	1
ABCB10P1	15
ABCB10P3	15
ABCB10P4	15
ABCC13	21
ABCC5	3
ABCC5-AS1	3
ABCC6P2	16
ABCC9	12
ABCD1P4	22
ABCD1P5	2
ABCE1	4
ABCF1	6
ABCF2	7
ABCF2P2	7
ABCG8	2
ABHD10	3
ABHD12	20
ABHD16B	20
ABHD17AP3	1
ABHD17AP6	17
ABHD17AP8	16
ABHD17B	9
ABHD17C	15
ABHD3	18
ABHD4	14
ABHD6	3
ABHD8	19
ABI2	2
ABO	9
ABT1	6
ABT1P1	4
ACAA1	3
ACAA2	18
ACACA	17
ACAD9	3
ACADL	2
ACADS	12
ACAP2	3
ACAP2-IT1	3
ACCS	11
ACD	16
ACER1	19
ACKR2	3
ACKR4	3
ACLY	17
ACOT12	5
ACOX3	4
ACP5	19
ACP6	1
ACR	22
ACRC	0
ACSBG2	19
ACSF3	16
ACSM1	16
ACSM2B	16
ACSM5	16
ACSS2	20
ACTBL2	5
ACTBP14	10
ACTBP7	15
ACTBP8	6
ACTG1P16	16
ACTG1P21	1
ACTG1P22	2
ACTG1P4	1
ACTL9	19
ACTR10	14
ACTR3B	7
ACTR3BP2	2
ACTR3P2	0
ACTR5	20
ACVR2A	2
ACY3	11
ADAD1	4
ADAD1P2	18
ADAL	15
ADAM15	1
ADAM22	7
ADAM29	4
ADAM8	10
ADAMTS1	21
ADAMTS14	10
ADAMTS15	11
ADAMTS17	15
ADAMTS3	4
ADAMTS7P1	15
ADAMTS8	11
ADAMTS9	3
ADAMTS9-AS2	3
ADAMTSL3	15
ADAP1	7
ADAP2	17
ADARB2	10
ADARB2-AS1	10
ADAT1	16
ADAT2	6
ADAT3	19
ADCK1	14
ADCK3	1
ADCY10	1
ADCY10P1	6
ADCY7	16
ADCY8	8
ADCYAP1	18
ADD2	2
ADD3	10
ADGRA2	8
ADGRE5	19
ADGRG1	16
ADGRG2	0
ADGRG6	6
ADGRL1	19
ADGRL2	1
ADGRL4	1
ADH5	4
ADH5P2	1
ADH5P4	6
ADIPOR1	1
ADM	11
ADM5	19
ADNP	20
ADNP2	18
ADORA2BP1	1
ADRA1A	8
ADRA1D	20
ADRA2B	2
ADRA2C	4
ADRB2	5
ADSS	1
ADTRP	6
AFAP1	4
AFAP1-AS1	4
AFAP1L2	10
AFF2-IT1	0
AGA	4
AGAP14P	10
AGAP1-IT1	2
AGAP3	7
AGBL2	11
AGBL3	7
AGBL5	2
AGBL5-AS1	2
AGBL5-IT1	2
AGER	6
AGFG1	2
AGFG2	7
AGGF1P10	20
AGGF1P2	10
AGGF1P6	16
AGGF1P8	16
AGPAT1	6
AGPAT5	8
AGTR1	3
AGTRAP	1
AHCYP4	2
AHRR	5
AHSA1	14
AHSA2	2
AHSG	3
AICDA	12
AIF1L	9
AIFM1	0
AIFM1P1	10
AIFM2	10
AIG1P1	5
AIM1	6
AIM1L	1
AIRE	21
AIRN	6
AJAP1	1
AJUBA	14
AK1	9
AK2P2	2
AK3P3	7
AK3P4	5
AK3P5	10
AK4P2	5
AK4P3	12
AK4P4	9
AK4P5	6
AK4P6	4
AK5	1
AK8	9
AKAP12	6
AKAP13	15
AKAP14	0
AKAP17A	0
AKAP8P1	9
AKR1B10	7
AKR1B15	7
AKR1B1P1	1
AKR1B1P6	18
AKR1C7P	10
AKR1C8P	10
AKR1E2	10
AKR7A3	1
AKT1S1	19
ALAD	9
ALAS1	3
ALCAM	3
ALDH18A1	10
ALDH1A3	15
ALDH1L2	12
ALDH2	12
ALDH3B2	11
ALDH4A1	1
ALG13	0
ALG13-AS1	0
ALG1L	3
ALG1L10P	12
ALG1L11P	8
ALG1L13P	8
ALG1L6P	3
ALG1L7P	4
ALG1L9P	11
ALKBH3	11
ALKBH3-AS1	11
ALKBH7	19
ALKBH8	11
ALMS1P1	2
ALOX12P1	17
ALOX15P2	9
ALOX5AP	13
ALOXE3	17
ALPK1	4
ALPK3	15
ALPPL2	2
ALS2CL	3
ALX3	1
AMACR	5
AMD1P4	6
AMELX	0
AMER1	0
AMT	3
AMY2A	1
AMZ1	7
AMZ2	17
ANAPC10P1	1
ANAPC15	11
ANAPC16	10
ANG	14
ANGPTL1	1
ANGPTL3	1
ANKEF1	20
ANKFY1	17
ANKHD1	5
ANKIB1	7
ANKK1	11
ANKRD11	16
ANKRD13C	1
ANKRD13D	11
ANKRD16	10
ANKRD19P	9
ANKRD20A11P	21
ANKRD20A17P	4
ANKRD20A18P	21
ANKRD20A2	9
ANKRD20A3	9
ANKRD20A5P	18
ANKRD23	2
ANKRD26P1	16
ANKRD29	18
ANKRD30B	18
ANKRD30BP3	10
ANKRD33	12
ANKRD34B	5
ANKRD34C	15
ANKRD34C-AS1	15
ANKRD36	2
ANKRD36BP1	1
ANKRD36BP2	2
ANKRD36C	2
ANKRD37	4
ANKRD39	2
ANKRD42	11
ANKRD54P1	10
ANKRD6	6
ANKRD60	20
ANKRD62P1-PARP4P3	22
ANKRD9	14
ANKS3	16
ANKS6	9
ANKUB1	3
ANO10	3
ANO8	19
ANO9	11
ANP32B	9
ANP32C	4
ANP32E	1
ANPEP	15
ANTXR2	4
ANXA1	9
ANXA11	10
ANXA8	10
AOC2	17
AOC3	17
AOC4P	17
AOX2P	2
AP1B1	22
AP1S1	7
AP1S2P1	7
AP3M1	10
AP4B1	1
AP4B1-AS1	1
AP4M1	7
AP5S1	20
AP5Z1	7
APBB1IP	10
APC2	19
APCDD1L	20
APELA	4
APEX1	14
APIP	11
APLNR	11
APOA5	11
APOBEC2	6
APOBEC3AP1	4
APOBEC3H	22
APOC1	19
APOC1P1	19
APOC3	11
APOE	19
APOF	12
APOH	17
APOL1	22
APOL3	22
APOL5	22
APOOP3	12
APPL1	3
APTX	9
AQP11	11
AQP2	12
AQP7P2	9
AQP7P4	9
AQP7P5	9
AQP8	16
AR	0
ARAFP2	7
ARCN1	11
AREG	4
ARF4	3
ARF4-AS1	3
ARF4P3	13
ARFIP2	11
ARFRP1	20
ARHGAP10	4
ARHGAP18	6
ARHGAP19	10
ARHGAP26-AS1	5
ARHGAP26-IT1	5
ARHGAP27	17
ARHGAP28	18
ARHGAP32	11
ARHGAP33	19
ARHGAP40	20
ARHGAP42	11
ARHGAP42P2	2
ARHGAP5	14
ARHGAP6	0
ARHGAP8	22
ARHGAP9	12
ARHGDIA	17
ARHGDIB	12
ARHGEF11	1
ARHGEF2	1
ARHGEF28	5
ARHGEF3	3
ARHGEF3-AS1	3
ARHGEF6	0
ARHGEF7-AS1	13
ARHGEF7-AS2	13
ARID2	12
ARID3A	19
ARID3C	9
ARID4A	14
ARID4B	1
ARID5A	2
ARL16	17
ARL17B	17
ARL2	11
ARL2BP	16
ARL2BPP10	22
ARL2-SNX15	11
ARL5C	17
ARL6IP1P3	11
ARL6IP5	3
ARL8A	1
ARMC1	8
ARMC10	7
ARMC4	10
ARMC4P1	10
ARMC7	17
ARMC8P1	9
ARMCX1	0
ARMCX2	0
ARMS2	10
ARNT2	15
ARNTL	11
ARPC1A	7
ARPC1B	7
ARPC4-TTLL3	3
ARR3	0
ARRB2	17
ARRDC1	9
ARRDC1-AS1	9
ART2BP	11
ART2P	11
ART3	4
ART5	11
ARTN	1
ARV1	1
ASAH1	8
ASAH2B	10
ASAP1	8
ASAP1-IT2	8
ASB10	7
ASB12	0
ASB13	10
ASB15	7
ASB2	14
ASB4	7
ASB5	4
ASCL2	11
ASCL4	12
ASGR2	17
ASH1L	1
ASH1L-AS1	1
ASH1L-IT1	1
ASH2LP1	22
ASIC2	17
ASIC5	4
ASLP1	22
ASMTL	0
ASNA1	19
ASNSP3	13
ASPRV1	2
ASS1	9
ASS1P1	6
ASS1P11	7
ASS1P7	3
ASTN2-AS1	9
ATAD2	8
ATAD2B	2
ATF1	12
ATF4P2	0
ATF4P3	17
ATF6	1
ATF7	12
ATG10	5
ATG10-AS1	5
ATG10-IT1	5
ATG12P2	2
ATG2B	14
ATG3	3
ATG3P1	20
ATG4B	2
ATG4C	1
ATL3	11
ATOH8	2
ATOX1	5
ATP10B	5
ATP13A1	19
ATP1A3	19
ATP1B1	1
ATP1B3P1	2
ATP2A2	12
ATP2A3	17
ATP2B2	3
ATP2B3	0
ATP2C1	3
ATP4B	13
ATP5A1P3	16
ATP5BP1	2
ATP5C1P1	14
ATP5E	20
ATP5F1	1
ATP5F1P1	13
ATP5F1P5	11
ATP5G1P5	13
ATP5G1P8	10
ATP5G2P1	1
ATP5HP3	9
ATP5J2LP	21
ATP5LP2	6
ATP5LP4	4
ATP5LP5	3
ATP5LP6	17
ATP5SL	19
ATP6AP1	0
ATP6V0A2	12
ATP6V0C	16
ATP6V0D1	16
ATP6V0E1P3	2
ATP6V0E2-AS1	7
ATP6V1A	3
ATP6V1B1	2
ATP6V1E2	2
ATP6V1G1P3	9
ATP6V1G3	1
ATP7B	13
ATP8A1	4
ATP8A2	13
ATP8A2P2	13
ATP9B	18
ATPIF1	1
ATRIP	3
ATRN	20
ATRNL1	10
ATXN2	12
ATXN7L1	7
AUNIP	1
AUTS2	7
AVIL	12
AVL9	7
AVP	20
AVPR1B	1
AWAT1	0
AXDND1	1
AXIN1	16
AXL	19
AZIN1-AS1	8
B3GALNT1P1	2
B3GALNT2P1	6
B3GALT1	2
B3GALT4	6
B3GAT1	11
B3GAT3P1	3
B3GNT3	19
B3GNT4	12
B3GNT5	3
B3GNT6	11
B3GNT7	2
B3GNT8	19
B3GNT9	16
B4GALT1	9
B4GALT1-AS1	9
B4GALT4	3
B4GALT4-AS1	3
B4GALT6	18
B9D1	17
B9D2	19
BAALC	8
BAALC-AS2	8
BACE1	11
BACE2	21
BACE2-IT1	21
BACH1-IT1	21
BAG6	6
BAHD1	15
BAIAP2L1	7
BAIAP3	16
BAK1P1	20
BAMBI	10
BANF1P1	14
BANF1P3	2
BARD1	2
BARHL1	9
BARHL2	1
BASP1P1	13
BATF3	1
BAZ2B	2
BBOF1	14
BBOX1-AS1	11
BBS1	11
BCAN	1
BCAP31P2	16
BCAR1P2	15
BCAR4	16
BCAS2	1
BCAS4	20
BCAT1	12
BCDIN3D	12
BCDIN3D-AS1	12
BCKDHA	19
BCKDHB	6
BCL2L10	15
BCL2L12P1	3
BCL2L13	22
BCL2L2	14
BCL2L2-PABPN1	14
BCL6B	17
BCL7B	7
BCL9P1	5
BCLAF1P2	16
BCO1	16
BCO2	11
BCRP2	22
BCRP8	22
BCYRN1	2
BDH2	4
BDH2P1	6
BDP1	5
BDP1P	18
BECN2	1
BEND3	6
BEND3P3	10
BET1L	11
BET1P1	7
BEX1	0
BGN	0
BHLHE23	20
BIN2	12
BIRC3	11
BIRC5	17
BIRC7	20
BIVM	13
BLACE	7
BLOC1S5	6
BMF	15
BMI1P1	0
BMP15	0
BMP3	4
BMPER	7
BMPR1B	4
BMPR1B-AS1	4
BMPR2	2
BMS1	10
BMS1P11	9
BMS1P14	9
BMS1P17	14
BNIP1	5
BNIP3P26	19
BNIP3P37	19
BNIP3P4	9
BNIP3P41	4
BOC	3
BOD1P2	18
BOLA2P3	6
BOP1	8
BORA	13
BORCS6	17
BPIFA2	20
BPIFA3	20
BPIFB5P	20
BPIFB9P	20
BPY2B	23
BPY2C	23
BRAFP1	0
BRD2-IT1	6
BRD3	9
BRD4	19
BRD7P1	14
BRD7P2	3
BRD8	5
BRDT	1
BRDTP1	0
BRF2	8
BRI3	7
BRI3BPP1	19
BRIX1P1	8
BRK1	3
BRK1P2	13
BRMS1	11
BRMS1L	14
BRSK2	11
BRWD1	21
BSDC1	1
BSN-AS2	3
BTBD10	11
BTBD11	12
BTBD17	17
BTBD2	19
BTBD9-AS1	6
BTD	3
BTF3	5
BTF3L4P1	21
BTF3L4P3	6
BTF3P11	13
BTF3P13	4
BTF3P2	14
BTF3P6	21
BTF3P9	1
BTG3	21
BTG3P1	0
BTG4	11
BTN3A2	6
BTN3A3	6
BUB1B	15
BUB1P1	10
BUB3	10
BUD13	11
BVES	6
BVES-AS1	6
BZW1	2
C10orf111	10
C10orf128	10
C10orf25	10
C10orf55	10
C10orf62	10
C10orf71	10
C10orf71-AS1	10
C10orf95	10
C11orf16	11
C11orf40	11
C11orf45	11
C11orf57	11
C11orf63	11
C11orf65	11
C11orf68	11
C11orf71	11
C11orf73	11
C12orf10	12
C12orf42	12
C12orf45	12
C12orf49	12
C12orf71	12
C12orf73	12
C12orf74	12
C12orf75	12
C12orf80	12
C14orf142	14
C14orf28	14
C14orf39	14
C14orf80	14
C15orf53	15
C15orf54	15
C15orf56	15
C15orf65	15
C16orf54	16
C16orf62	16
C16orf70	16
C16orf72	16
C16orf74	16
C16orf87	16
C16orf89	16
C16orf95	16
C17orf100	17
C17orf102	17
C17orf49	17
C17orf51	17
C17orf74	17
C17orf89	17
C18orf42	18
C18orf65	18
C19orf18	19
C19orf25	19
C19orf35	19
C19orf38	19
C19orf43	19
C19orf48	19
C19orf60	19
C19orf67	19
C19orf68	19
